ProductID,Date,SalesVolume,SalesValue,StoreCode,StoreWarehouse,Currency
bhAn-0398,2024-09-07,6,2078.68,2,2,USD
mKgk-2456,2024-09-07,2,1735.34,3,3,USD
iANi-3516,2024-09-07,7,3399.81,2,2,EUR
mgMq-8367,2024-09-07,1,208.07,1,1,USD
gipK-3736,2024-09-07,1,884.44,3,3,EUR
Qckn-7988,2024-09-07,6,2849.39,1,1,GBP
XXGf-8148,2024-09-07,8,5903.56,1,1,EUR
Qcfv-0534,2024-09-07,1,250.61,1,1,EUR
ByEE-7591,2024-09-07,9,4376.55,3,2,USD
uaKQ-3184,2024-09-07,4,1533.94,4,4,GBP
KaAC-7684,2024-09-07,6,4333.89,4,4,EUR
yNlO-5615,2024-09-07,8,2445.78,2,2,USD
ZmiX-0179,2024-09-07,8,833.46,4,4,GBP
KjCa-8653,2024-09-07,10,6709.85,1,1,USD
YQtf-4263,2024-09-07,10,1948.56,3,3,USD
jpYY-1718,2024-09-07,7,213.84,2,2,USD
jHXL-6684,2024-09-07,2,1905.09,3,3,GBP
PtAZ-7396,2024-09-07,3,3403.35,1,1,EUR
qJVw-4883,2024-09-07,8,5421.49,4,4,USD
xPlc-7505,2024-09-07,3,2690.69,3,3,USD
ffQc-3545,2024-09-07,1,337.82,1,1,USD
ENPS-8428,2024-09-07,6,238.99,2,2,GBP
ykBI-9130,2024-09-07,1,107.67,1,1,EUR
Uxje-5116,2024-09-07,5,86.78,1,3,GBP
cZvj-4585,2024-09-07,4,3008.95,3,3,USD
pSMh-5512,2024-09-07,1,974.74,1,1,USD
rPXg-4909,2024-09-07,9,5474.27,2,2,USD
gceD-3109,2024-09-07,10,9241.76,1,1,EUR
iENE-7522,2024-09-07,6,3534.87,3,3,EUR
nOVR-9039,2024-09-07,0,0.0,3,3,EUR
TmyU-6402,2024-09-07,9,5002.99,3,3,USD
TNhb-4983,2024-09-08,0,0.0,4,2,USD
EeGw-2311,2024-09-08,10,6912.62,1,1,EUR
TMCG-0242,2024-09-08,10,2136.38,2,2,USD
gIiQ-2116,2024-09-08,10,1968.51,2,2,EUR
cJWa-0807,2024-09-08,6,2602.04,1,1,EUR
lWZz-9346,2024-09-08,4,872.27,1,1,USD
gRXB-6769,2024-09-08,2,1537.82,2,2,GBP
FHDB-7612,2024-09-08,4,1869.83,3,3,USD
PrAk-5848,2024-09-08,7,7003.15,1,1,USD
aBYF-1453,2024-09-08,7,338.94,3,3,GBP
PZkY-5733,2024-09-08,7,7619.36,3,3,EUR
MFjW-4530,2024-09-08,4,4437.05,3,3,GBP
KnIO-4202,2024-09-08,10,5219.2,4,4,GBP
XuQi-1451,2024-09-08,7,992.75,2,2,EUR
BXBD-2124,2024-09-08,6,3219.2,3,4,USD
hQOf-3394,2024-09-08,10,5626.61,4,2,GBP
zaCb-2951,2024-09-08,10,158.12,2,2,EUR
hYGp-7829,2024-09-08,7,4879.78,1,1,EUR
tAWl-3059,2024-09-08,2,2105.25,4,4,USD
lmCx-8612,2024-09-08,9,6176.46,2,1,USD
cNHs-9823,2024-09-08,6,4294.87,3,2,EUR
JUty-1496,2024-09-08,0,0.0,2,3,USD
UuJy-2778,2024-09-08,9,1038.74,4,4,GBP
gjvV-5791,2024-09-08,1,156.88,3,3,EUR
suOu-7663,2024-09-08,4,3229.03,3,3,USD
cYGL-4043,2024-09-08,0,0.0,2,1,EUR
IFMD-9485,2024-09-08,2,934.33,1,1,USD
ieuz-8185,2024-09-08,1,514.11,3,3,USD
CfGy-8724,2024-09-08,6,4035.34,2,2,EUR
JkYE-9181,2024-09-08,4,1293.22,1,1,USD
RfpW-0883,2024-09-08,5,1146.24,3,3,EUR
xbeQ-5457,2024-09-08,0,0.0,3,3,USD
QFlZ-8238,2024-09-08,7,771.0,1,1,EUR
gyuN-0507,2024-09-08,5,3142.71,2,2,USD
fUTs-1829,2024-09-08,9,9180.89,2,2,USD
QIDP-4657,2024-09-08,10,8557.74,3,1,GBP
DhcP-9264,2024-09-08,9,526.43,4,4,EUR
JezU-6048,2024-09-08,3,2177.17,3,3,USD
tkLW-4029,2024-09-08,7,361.15,3,3,EUR
joyz-4282,2024-09-08,9,6649.21,4,4,EUR
kesf-3214,2024-09-08,3,1435.61,2,2,GBP
PjPH-0464,2024-09-08,3,268.76,3,3,USD
iSdd-1425,2024-09-08,4,2485.79,1,1,USD
FqqV-5844,2024-09-08,6,3537.22,4,4,USD
dbQE-0005,2024-09-08,6,934.02,3,3,EUR
oLnE-4952,2024-09-08,8,8636.0,2,2,USD
vBQD-6291,2024-09-08,7,3132.2,2,2,USD
vsRH-2960,2024-09-08,10,4502.53,1,1,EUR
CqnW-1495,2024-09-08,10,11483.54,1,3,GBP
VssK-1055,2024-09-08,7,5229.73,2,2,USD
JRVf-4313,2024-09-08,9,3416.45,3,3,EUR
GSmB-5775,2024-09-08,9,2341.18,2,2,EUR
BvMp-9178,2024-09-08,6,1964.4,4,4,EUR
JEDL-6798,2024-09-08,4,4285.04,2,2,GBP
olFd-0300,2024-09-08,6,2026.84,1,1,EUR
fboh-5937,2024-09-08,0,0.0,4,2,USD
Qudx-2448,2024-09-08,7,1054.75,2,2,GBP
pFXC-0459,2024-09-08,3,2454.84,4,1,USD
itrC-5597,2024-09-08,4,2995.06,2,2,GBP
Sxre-2030,2024-09-08,9,10101.18,1,1,EUR
QuUl-8749,2024-09-08,2,2392.33,1,1,GBP
tyeC-2254,2024-09-08,3,1543.63,2,2,EUR
srps-7972,2024-09-08,0,0.0,4,4,USD
xLCp-0759,2024-09-08,8,5452.33,2,3,EUR
qdZH-9877,2024-09-08,9,9290.39,4,1,EUR
Pwga-7746,2024-09-08,0,0.0,2,2,USD
nmSW-6668,2024-09-08,4,273.66,1,4,USD
pQxM-8871,2024-09-08,7,4630.93,2,2,GBP
EmjK-9178,2024-09-08,8,3708.34,3,3,GBP
bhAn-0398,2024-09-08,0,0.0,2,2,GBP
mKgk-2456,2024-09-08,8,7638.64,1,1,USD
iANi-3516,2024-09-08,5,2471.26,3,3,EUR
mgMq-8367,2024-09-08,4,896.96,3,3,USD
gipK-3736,2024-09-08,3,2728.71,2,1,USD
Qckn-7988,2024-09-08,1,462.63,3,3,GBP
XXGf-8148,2024-09-08,4,3034.54,4,4,GBP
Qcfv-0534,2024-09-08,4,990.18,4,2,USD
ByEE-7591,2024-09-08,9,4885.78,2,2,GBP
uaKQ-3184,2024-09-08,6,2421.77,4,4,EUR
KaAC-7684,2024-09-08,9,6267.49,2,2,USD
yNlO-5615,2024-09-08,0,0.0,4,4,GBP
ZmiX-0179,2024-09-08,4,357.24,3,3,EUR
KjCa-8653,2024-09-08,6,3694.17,3,3,USD
YQtf-4263,2024-09-08,2,382.12,4,4,GBP
jpYY-1718,2024-09-08,0,0.0,3,3,USD
jHXL-6684,2024-09-08,3,3193.15,4,4,GBP
PtAZ-7396,2024-09-08,3,3209.6,2,2,USD
qJVw-4883,2024-09-08,0,0.0,4,4,EUR
xPlc-7505,2024-09-08,2,1802.02,4,4,USD
ffQc-3545,2024-09-08,10,2979.86,2,2,GBP
ENPS-8428,2024-09-08,0,0.0,4,2,EUR
ykBI-9130,2024-09-08,4,420.77,4,4,GBP
Uxje-5116,2024-09-08,1,17.89,2,2,EUR
cZvj-4585,2024-09-08,0,0.0,2,2,GBP
pSMh-5512,2024-09-08,8,7390.61,4,3,USD
rPXg-4909,2024-09-08,2,1125.38,3,3,GBP
gceD-3109,2024-09-08,4,3718.32,2,2,USD
iENE-7522,2024-09-08,9,4898.5,4,2,USD
nOVR-9039,2024-09-08,6,3368.96,4,3,EUR
TmyU-6402,2024-09-08,6,2989.15,2,2,EUR
TNhb-4983,2024-09-09,7,3192.39,3,3,EUR
EeGw-2311,2024-09-09,5,3437.29,1,1,USD
TMCG-0242,2024-09-09,8,1552.28,1,1,EUR
gIiQ-2116,2024-09-09,8,1634.82,3,3,USD
cJWa-0807,2024-09-09,3,1168.61,2,2,GBP
lWZz-9346,2024-09-09,6,1202.05,1,1,EUR
gRXB-6769,2024-09-09,4,2719.99,3,3,USD
FHDB-7612,2024-09-09,6,2635.97,3,2,GBP
PrAk-5848,2024-09-09,6,6547.87,2,2,EUR
aBYF-1453,2024-09-09,6,283.76,1,1,GBP
PZkY-5733,2024-09-09,9,9183.79,3,3,EUR
MFjW-4530,2024-09-09,8,8234.87,1,1,GBP
KnIO-4202,2024-09-09,2,994.76,4,2,GBP
XuQi-1451,2024-09-09,1,139.15,4,4,GBP
BXBD-2124,2024-09-09,4,2154.15,3,3,USD
hQOf-3394,2024-09-09,6,3530.59,3,3,EUR
zaCb-2951,2024-09-09,6,100.19,1,1,GBP
hYGp-7829,2024-09-09,5,3294.26,3,3,GBP
tAWl-3059,2024-09-09,4,4481.88,4,4,EUR
lmCx-8612,2024-09-09,4,2776.85,1,2,USD
cNHs-9823,2024-09-09,6,4371.32,3,3,GBP
JUty-1496,2024-09-09,1,1169.39,3,3,GBP
UuJy-2778,2024-09-09,6,733.73,1,1,EUR
gjvV-5791,2024-09-09,4,652.93,1,1,EUR
suOu-7663,2024-09-09,6,5129.61,4,2,USD
cYGL-4043,2024-09-09,5,2632.65,2,2,EUR
IFMD-9485,2024-09-09,10,5180.61,2,2,GBP
ieuz-8185,2024-09-09,9,4166.36,3,3,GBP
CfGy-8724,2024-09-09,9,5834.68,2,4,GBP
JkYE-9181,2024-09-09,8,2508.86,1,1,EUR
RfpW-0883,2024-09-09,2,412.62,2,4,GBP
xbeQ-5457,2024-09-09,2,1898.23,3,3,USD
QFlZ-8238,2024-09-09,9,918.46,3,3,GBP
gyuN-0507,2024-09-09,9,5933.4,4,3,USD
fUTs-1829,2024-09-09,0,0.0,1,2,GBP
QIDP-4657,2024-09-09,3,2282.76,2,2,GBP
DhcP-9264,2024-09-09,0,0.0,2,2,GBP
JezU-6048,2024-09-09,3,1953.84,4,4,GBP
tkLW-4029,2024-09-09,0,0.0,3,3,USD
joyz-4282,2024-09-09,10,7761.89,4,4,GBP
kesf-3214,2024-09-09,5,2376.3,4,4,GBP
PjPH-0464,2024-09-09,4,356.96,3,3,GBP
iSdd-1425,2024-09-09,0,0.0,2,3,USD
FqqV-5844,2024-09-09,1,595.11,3,1,GBP
dbQE-0005,2024-09-09,9,1438.35,3,1,EUR
oLnE-4952,2024-09-09,9,8871.32,3,3,GBP
vBQD-6291,2024-09-09,10,4483.0,1,3,EUR
vsRH-2960,2024-09-09,4,1611.55,4,4,GBP
CqnW-1495,2024-09-09,9,9226.48,2,2,USD
VssK-1055,2024-09-09,7,5503.31,3,3,USD
JRVf-4313,2024-09-09,3,1202.06,4,4,USD
GSmB-5775,2024-09-09,2,532.26,1,1,USD
BvMp-9178,2024-09-09,7,2523.18,3,3,GBP
JEDL-6798,2024-09-09,3,3169.65,3,3,EUR
olFd-0300,2024-09-09,1,360.84,2,2,GBP
fboh-5937,2024-09-09,5,5690.92,4,4,GBP
Qudx-2448,2024-09-09,4,652.63,2,2,GBP
pFXC-0459,2024-09-09,7,6211.73,4,4,EUR
itrC-5597,2024-09-09,2,1582.34,3,3,USD
Sxre-2030,2024-09-09,1,1131.65,4,4,GBP
QuUl-8749,2024-09-09,3,3428.5,2,2,GBP
tyeC-2254,2024-09-09,3,1686.56,1,1,USD
srps-7972,2024-09-09,4,1117.39,3,3,USD
xLCp-0759,2024-09-09,1,726.08,3,3,GBP
qdZH-9877,2024-09-09,5,5492.81,1,1,USD
Pwga-7746,2024-09-09,2,247.69,2,2,EUR
nmSW-6668,2024-09-09,0,0.0,2,1,GBP
pQxM-8871,2024-09-09,9,5335.79,1,1,EUR
EmjK-9178,2024-09-09,1,468.94,4,4,USD
bhAn-0398,2024-09-09,3,1086.35,3,3,GBP
mKgk-2456,2024-09-09,5,4553.72,1,1,EUR
iANi-3516,2024-09-09,2,947.35,3,3,USD
mgMq-8367,2024-09-09,8,1768.87,4,4,EUR
gipK-3736,2024-09-09,4,3623.54,3,1,EUR
Qckn-7988,2024-09-09,5,2257.65,2,2,GBP
XXGf-8148,2024-09-09,7,5224.65,1,2,EUR
Qcfv-0534,2024-09-09,3,729.25,2,2,USD
ByEE-7591,2024-09-09,0,0.0,1,1,GBP
uaKQ-3184,2024-09-09,3,1298.96,2,2,USD
KaAC-7684,2024-09-09,9,6265.16,2,2,EUR
yNlO-5615,2024-09-09,1,319.6,1,1,GBP
ZmiX-0179,2024-09-09,9,945.16,2,2,EUR
KjCa-8653,2024-09-09,7,4730.4,1,1,EUR
YQtf-4263,2024-09-09,8,1402.18,2,2,EUR
jpYY-1718,2024-09-09,5,165.61,4,2,EUR
jHXL-6684,2024-09-09,6,6086.54,2,2,EUR
PtAZ-7396,2024-09-09,6,7240.89,1,1,USD
qJVw-4883,2024-09-09,10,6459.24,4,4,USD
xPlc-7505,2024-09-09,9,7281.25,1,1,USD
ffQc-3545,2024-09-09,8,2660.81,3,3,EUR
ENPS-8428,2024-09-09,3,120.41,1,4,EUR
ykBI-9130,2024-09-09,7,748.85,2,2,EUR
Uxje-5116,2024-09-09,8,129.5,3,3,USD
cZvj-4585,2024-09-09,4,2621.03,4,4,GBP
pSMh-5512,2024-09-09,0,0.0,4,4,GBP
rPXg-4909,2024-09-09,0,0.0,4,4,USD
gceD-3109,2024-09-09,2,1693.94,2,2,GBP
iENE-7522,2024-09-09,0,0.0,3,3,GBP
nOVR-9039,2024-09-09,0,0.0,1,1,EUR
TmyU-6402,2024-09-09,10,5260.29,1,4,GBP
TNhb-4983,2024-09-10,7,2995.04,4,4,EUR
EeGw-2311,2024-09-10,2,1500.33,3,3,EUR
TMCG-0242,2024-09-10,4,814.44,3,3,USD
gIiQ-2116,2024-09-10,1,207.36,3,2,GBP
cJWa-0807,2024-09-10,4,1538.37,4,4,GBP
lWZz-9346,2024-09-10,0,0.0,4,4,USD
gRXB-6769,2024-09-10,4,3015.73,3,2,USD
FHDB-7612,2024-09-10,0,0.0,4,4,USD
PrAk-5848,2024-09-10,2,1974.16,1,1,EUR
aBYF-1453,2024-09-10,5,233.5,3,4,EUR
PZkY-5733,2024-09-10,2,2315.62,3,3,GBP
MFjW-4530,2024-09-10,4,4619.35,2,3,USD
KnIO-4202,2024-09-10,9,4529.38,3,3,USD
XuQi-1451,2024-09-10,6,843.14,2,2,EUR
BXBD-2124,2024-09-10,2,1008.42,4,4,USD
hQOf-3394,2024-09-10,1,580.87,4,4,USD
zaCb-2951,2024-09-10,2,35.29,4,4,GBP
hYGp-7829,2024-09-10,4,2686.47,4,1,EUR
tAWl-3059,2024-09-10,5,5025.19,1,1,GBP
lmCx-8612,2024-09-10,9,6445.24,4,4,GBP
cNHs-9823,2024-09-10,2,1578.29,2,2,EUR
JUty-1496,2024-09-10,3,3514.68,1,1,EUR
UuJy-2778,2024-09-10,1,118.51,1,1,GBP
gjvV-5791,2024-09-10,3,454.67,1,1,GBP
suOu-7663,2024-09-10,7,5867.06,3,3,EUR
cYGL-4043,2024-09-10,7,3288.26,2,2,USD
IFMD-9485,2024-09-10,7,3654.24,1,1,EUR
ieuz-8185,2024-09-10,5,2566.44,1,3,USD
CfGy-8724,2024-09-10,7,4727.3,1,1,EUR
JkYE-9181,2024-09-10,10,3486.86,4,1,EUR
RfpW-0883,2024-09-10,7,1566.09,4,4,USD
xbeQ-5457,2024-09-10,6,5865.56,4,2,GBP
QFlZ-8238,2024-09-10,6,601.49,1,1,USD
gyuN-0507,2024-09-10,4,2418.99,1,1,USD
fUTs-1829,2024-09-10,6,5866.46,2,1,EUR
QIDP-4657,2024-09-10,2,1649.45,1,1,GBP
DhcP-9264,2024-09-10,5,272.92,3,3,GBP
JezU-6048,2024-09-10,2,1318.12,4,4,EUR
tkLW-4029,2024-09-10,2,103.92,1,1,EUR
joyz-4282,2024-09-10,9,6279.18,4,4,USD
kesf-3214,2024-09-10,8,3909.69,2,2,EUR
PjPH-0464,2024-09-10,3,293.81,2,3,GBP
iSdd-1425,2024-09-10,9,5419.67,1,1,USD
FqqV-5844,2024-09-10,6,3260.9,1,4,GBP
dbQE-0005,2024-09-10,4,609.34,1,1,USD
oLnE-4952,2024-09-10,6,5539.1,3,3,EUR
vBQD-6291,2024-09-10,10,4078.73,4,4,EUR
vsRH-2960,2024-09-10,7,3124.91,2,1,EUR
CqnW-1495,2024-09-10,5,5924.86,4,4,EUR
VssK-1055,2024-09-10,3,2449.69,3,4,GBP
JRVf-4313,2024-09-10,7,2965.27,3,3,EUR
GSmB-5775,2024-09-10,9,2339.66,4,3,GBP
BvMp-9178,2024-09-10,6,2180.5,3,3,EUR
JEDL-6798,2024-09-10,1,1183.47,3,3,USD
olFd-0300,2024-09-10,2,703.0,4,4,EUR
fboh-5937,2024-09-10,5,5822.16,3,3,EUR
Qudx-2448,2024-09-10,7,1111.22,3,3,USD
pFXC-0459,2024-09-10,0,0.0,2,2,GBP
itrC-5597,2024-09-10,5,3889.08,1,1,EUR
Sxre-2030,2024-09-10,6,6515.36,4,4,EUR
QuUl-8749,2024-09-10,0,0.0,1,1,GBP
tyeC-2254,2024-09-10,8,4151.72,3,3,EUR
srps-7972,2024-09-10,4,1095.19,1,1,GBP
xLCp-0759,2024-09-10,3,2230.29,2,2,EUR
qdZH-9877,2024-09-10,5,5376.29,1,1,USD
Pwga-7746,2024-09-10,10,1309.71,3,3,USD
nmSW-6668,2024-09-10,6,428.76,4,4,USD
pQxM-8871,2024-09-10,2,1319.25,4,1,USD
EmjK-9178,2024-09-10,7,3134.98,3,3,EUR
bhAn-0398,2024-09-10,5,1938.79,1,1,GBP
mKgk-2456,2024-09-10,2,2009.32,2,2,GBP
iANi-3516,2024-09-10,6,2718.7,1,1,USD
mgMq-8367,2024-09-10,8,1839.68,2,2,GBP
gipK-3736,2024-09-10,5,4533.26,3,3,USD
Qckn-7988,2024-09-10,10,4737.41,4,4,GBP
XXGf-8148,2024-09-10,7,5391.45,2,2,GBP
Qcfv-0534,2024-09-10,0,0.0,3,3,USD
ByEE-7591,2024-09-10,9,4856.95,3,4,EUR
uaKQ-3184,2024-09-10,5,2207.49,3,3,EUR
KaAC-7684,2024-09-10,0,0.0,3,3,EUR
yNlO-5615,2024-09-10,5,1614.05,2,2,GBP
ZmiX-0179,2024-09-10,4,387.81,1,1,EUR
KjCa-8653,2024-09-10,2,1333.67,3,3,USD
YQtf-4263,2024-09-10,4,736.95,4,4,EUR
jpYY-1718,2024-09-10,1,32.84,2,2,EUR
jHXL-6684,2024-09-10,6,6072.08,2,2,GBP
PtAZ-7396,2024-09-10,1,1234.49,2,2,GBP
qJVw-4883,2024-09-10,0,0.0,4,4,GBP
xPlc-7505,2024-09-10,3,2558.1,4,4,USD
ffQc-3545,2024-09-10,8,2683.58,4,4,USD
ENPS-8428,2024-09-10,4,171.78,2,2,EUR
ykBI-9130,2024-09-10,0,0.0,1,1,EUR
Uxje-5116,2024-09-10,1,16.63,2,2,EUR
cZvj-4585,2024-09-10,8,5958.83,3,3,USD
pSMh-5512,2024-09-10,4,4094.22,1,1,GBP
rPXg-4909,2024-09-10,8,4587.04,2,4,USD
gceD-3109,2024-09-10,10,9152.8,1,1,EUR
iENE-7522,2024-09-10,1,587.43,3,3,USD
nOVR-9039,2024-09-10,7,4173.37,1,1,GBP
TmyU-6402,2024-09-10,7,3932.53,4,4,EUR
TNhb-4983,2024-09-11,7,3525.09,1,1,GBP
EeGw-2311,2024-09-11,2,1403.74,2,2,EUR
TMCG-0242,2024-09-11,1,201.0,1,1,GBP
gIiQ-2116,2024-09-11,1,190.67,4,4,EUR
cJWa-0807,2024-09-11,0,0.0,2,3,USD
lWZz-9346,2024-09-11,8,1736.01,1,1,GBP
gRXB-6769,2024-09-11,6,4428.01,1,1,GBP
FHDB-7612,2024-09-11,7,3152.26,4,4,USD
PrAk-5848,2024-09-11,2,2146.68,1,1,GBP
aBYF-1453,2024-09-11,10,507.32,4,4,USD
PZkY-5733,2024-09-11,4,4090.32,4,4,EUR
MFjW-4530,2024-09-11,2,2244.78,4,4,EUR
KnIO-4202,2024-09-11,9,4846.22,2,2,GBP
XuQi-1451,2024-09-11,1,144.03,3,3,GBP
BXBD-2124,2024-09-11,4,2097.33,3,3,EUR
hQOf-3394,2024-09-11,9,4997.73,4,4,USD
zaCb-2951,2024-09-11,4,69.63,2,2,USD
hYGp-7829,2024-09-11,4,2704.93,3,3,EUR
tAWl-3059,2024-09-11,9,8734.16,1,1,GBP
lmCx-8612,2024-09-11,1,701.82,4,4,GBP
cNHs-9823,2024-09-11,5,4091.67,2,2,EUR
JUty-1496,2024-09-11,1,1178.77,2,2,EUR
UuJy-2778,2024-09-11,10,1093.12,4,4,EUR
gjvV-5791,2024-09-11,1,163.16,1,1,GBP
suOu-7663,2024-09-11,10,9180.19,3,1,USD
cYGL-4043,2024-09-11,0,0.0,1,1,USD
IFMD-9485,2024-09-11,2,1052.95,2,2,USD
ieuz-8185,2024-09-11,9,4690.02,3,3,EUR
CfGy-8724,2024-09-11,0,0.0,1,1,GBP
JkYE-9181,2024-09-11,6,2022.08,2,2,USD
RfpW-0883,2024-09-11,5,998.74,1,1,GBP
xbeQ-5457,2024-09-11,5,4899.33,1,1,USD
QFlZ-8238,2024-09-11,3,327.63,1,1,GBP
gyuN-0507,2024-09-11,7,4544.66,4,4,USD
fUTs-1829,2024-09-11,3,2774.75,3,4,EUR
QIDP-4657,2024-09-11,4,3385.84,4,4,USD
DhcP-9264,2024-09-11,3,172.8,4,4,EUR
JezU-6048,2024-09-11,8,5915.4,3,3,USD
tkLW-4029,2024-09-11,0,0.0,3,3,USD
joyz-4282,2024-09-11,7,5132.79,1,1,EUR
kesf-3214,2024-09-11,1,539.24,4,4,USD
PjPH-0464,2024-09-11,2,197.26,3,3,GBP
iSdd-1425,2024-09-11,1,615.17,4,2,EUR
FqqV-5844,2024-09-11,5,3066.98,1,1,USD
dbQE-0005,2024-09-11,3,473.44,2,2,GBP
oLnE-4952,2024-09-11,4,4357.67,2,2,USD
vBQD-6291,2024-09-11,5,2264.92,3,3,EUR
vsRH-2960,2024-09-11,1,422.97,4,4,GBP
CqnW-1495,2024-09-11,8,8749.62,4,4,EUR
VssK-1055,2024-09-11,7,5907.31,2,2,GBP
JRVf-4313,2024-09-11,6,2463.83,1,1,EUR
GSmB-5775,2024-09-11,0,0.0,2,2,EUR
BvMp-9178,2024-09-11,2,664.3,2,2,EUR
JEDL-6798,2024-09-11,9,10536.07,3,3,GBP
olFd-0300,2024-09-11,5,1918.14,4,1,EUR
fboh-5937,2024-09-11,1,1077.08,4,4,USD
Qudx-2448,2024-09-11,0,0.0,2,2,USD
pFXC-0459,2024-09-11,4,3446.94,3,3,GBP
itrC-5597,2024-09-11,3,2383.67,4,4,USD
Sxre-2030,2024-09-11,6,6350.47,4,3,USD
QuUl-8749,2024-09-11,0,0.0,3,3,EUR
tyeC-2254,2024-09-11,3,1462.61,3,3,GBP
srps-7972,2024-09-11,0,0.0,3,3,USD
xLCp-0759,2024-09-11,8,5468.87,4,4,EUR
qdZH-9877,2024-09-11,0,0.0,1,1,USD
Pwga-7746,2024-09-11,4,559.27,3,2,USD
nmSW-6668,2024-09-11,4,279.35,2,2,USD
pQxM-8871,2024-09-11,2,1192.16,2,2,USD
EmjK-9178,2024-09-11,4,1868.6,3,3,EUR
bhAn-0398,2024-09-11,6,2054.93,4,3,EUR
mKgk-2456,2024-09-11,10,9878.09,1,1,GBP
iANi-3516,2024-09-11,9,4169.99,3,3,USD
mgMq-8367,2024-09-11,1,243.49,1,1,GBP
gipK-3736,2024-09-11,6,6158.75,2,2,GBP
Qckn-7988,2024-09-11,5,2161.37,1,1,USD
XXGf-8148,2024-09-11,2,1446.75,2,2,USD
Qcfv-0534,2024-09-11,9,2076.05,4,4,USD
ByEE-7591,2024-09-11,5,2646.85,3,2,USD
uaKQ-3184,2024-09-11,10,3886.72,1,1,GBP
KaAC-7684,2024-09-11,8,6398.11,4,4,GBP
yNlO-5615,2024-09-11,0,0.0,2,1,EUR
ZmiX-0179,2024-09-11,6,577.93,1,1,GBP
KjCa-8653,2024-09-11,10,6620.02,4,2,USD
YQtf-4263,2024-09-11,8,1627.19,3,3,USD
jpYY-1718,2024-09-11,4,126.73,4,4,GBP
jHXL-6684,2024-09-11,2,2151.41,2,2,GBP
PtAZ-7396,2024-09-11,6,7222.18,3,3,USD
qJVw-4883,2024-09-11,1,575.37,4,2,GBP
xPlc-7505,2024-09-11,6,5334.02,1,4,EUR
ffQc-3545,2024-09-11,0,0.0,2,2,EUR
ENPS-8428,2024-09-11,3,123.86,3,3,USD
ykBI-9130,2024-09-11,3,289.0,2,2,USD
Uxje-5116,2024-09-11,3,47.43,4,4,GBP
cZvj-4585,2024-09-11,6,4496.19,4,4,GBP
pSMh-5512,2024-09-11,5,5279.68,2,2,EUR
rPXg-4909,2024-09-11,4,2245.04,2,1,EUR
gceD-3109,2024-09-11,6,4973.66,2,2,GBP
iENE-7522,2024-09-11,5,3075.39,4,4,GBP
nOVR-9039,2024-09-11,7,4055.83,3,3,USD
TmyU-6402,2024-09-11,2,989.43,2,4,GBP
TNhb-4983,2024-09-12,5,2386.32,4,4,GBP
EeGw-2311,2024-09-12,8,5962.86,2,2,EUR
TMCG-0242,2024-09-12,7,1507.98,3,3,USD
gIiQ-2116,2024-09-12,5,906.2,2,2,USD
cJWa-0807,2024-09-12,6,2424.15,2,2,GBP
lWZz-9346,2024-09-12,0,0.0,4,3,EUR
gRXB-6769,2024-09-12,10,7915.4,2,2,USD
FHDB-7612,2024-09-12,6,2747.09,1,1,EUR
PrAk-5848,2024-09-12,1,998.84,4,2,EUR
aBYF-1453,2024-09-12,4,182.55,1,3,USD
PZkY-5733,2024-09-12,9,9201.69,2,2,EUR
MFjW-4530,2024-09-12,10,10295.15,3,3,USD
KnIO-4202,2024-09-12,9,4500.12,4,4,GBP
XuQi-1451,2024-09-12,5,755.52,4,4,EUR
BXBD-2124,2024-09-12,1,532.45,4,4,GBP
hQOf-3394,2024-09-12,7,4073.01,1,1,EUR
zaCb-2951,2024-09-12,1,17.8,3,2,GBP
hYGp-7829,2024-09-12,9,5930.01,4,4,EUR
tAWl-3059,2024-09-12,3,3350.7,3,3,USD
lmCx-8612,2024-09-12,7,4848.77,2,2,USD
cNHs-9823,2024-09-12,3,2202.35,1,1,GBP
JUty-1496,2024-09-12,9,9727.82,4,4,EUR
UuJy-2778,2024-09-12,5,573.77,2,4,USD
gjvV-5791,2024-09-12,0,0.0,2,2,USD
suOu-7663,2024-09-12,0,0.0,2,2,USD
cYGL-4043,2024-09-12,1,527.58,1,1,EUR
IFMD-9485,2024-09-12,0,0.0,3,3,EUR
ieuz-8185,2024-09-12,9,4637.72,1,1,USD
CfGy-8724,2024-09-12,2,1229.2,4,4,EUR
JkYE-9181,2024-09-12,7,2343.9,1,1,GBP
RfpW-0883,2024-09-12,2,448.61,3,3,USD
xbeQ-5457,2024-09-12,4,4090.61,2,2,USD
QFlZ-8238,2024-09-12,10,993.12,4,4,GBP
gyuN-0507,2024-09-12,5,3431.24,3,3,EUR
fUTs-1829,2024-09-12,0,0.0,1,1,USD
QIDP-4657,2024-09-12,0,0.0,3,3,EUR
DhcP-9264,2024-09-12,6,331.39,2,2,USD
JezU-6048,2024-09-12,1,720.99,4,4,EUR
tkLW-4029,2024-09-12,8,400.82,4,4,GBP
joyz-4282,2024-09-12,7,5229.57,3,3,EUR
kesf-3214,2024-09-12,5,2442.18,3,2,USD
PjPH-0464,2024-09-12,8,772.65,4,4,USD
iSdd-1425,2024-09-12,9,4916.05,1,1,EUR
FqqV-5844,2024-09-12,6,3746.15,3,3,USD
dbQE-0005,2024-09-12,10,1511.75,2,2,GBP
oLnE-4952,2024-09-12,6,5525.65,4,4,USD
